f807e613-7eff-4b1b-9e3b-5b4018f4c556,BEAPPLE2696,5512997952696,107321659124428.0,102960646232005.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
f821fa11-23fb-41b8-a1cc-8529b6bcf2ec,DIAMONDBRASIL0124,5511981870124,225751340628780.0,242843775579069.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
f825e51c-6254-4a6e-b95e-12014ed4b542,6540421224,556540421224,118741997918687.0,111515865313427.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
f82dd9f1-9f40-44f6-9813-3f05640c1120,GOLDENBRASILSA2721,554188602721,328428773683754.0,337276076128639.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
f83d5fad-4e9d-4a8b-9b95-5ee3902b1d8b,InstitutoMacchione,5517991072265,349885490251362.0,1064530724358193.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
f848a6bd-7515-42f8-8f8a-4630979f5724,WppAldeMarketing,5511981721823,103793812752570.0,100632433075387.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
f86392f2-7910-43c0-b891-79f023e5ea24,amocrm14f2892d9d1647899513af3f205ab877,584148150150,104969799316565.0,117814471349614.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
f874b23f-d172-48be-bcba-5893911ca3dd,lojadoiphone,556282223218,186205141248357.0,218013694717899.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
f87f5b4d-4e22-44dd-8d3d-0a6e846cfcf0,acessotallos,5511943951631,166633366522594.0,155024217690219.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
f89eb4b9-902b-4e4e-a383-e78bc014cf60,AutoescolaUnio64dbada8fa2e3e36208018ea,554185083261,1.22096979764017e+17,1.22098923290017e+17,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
f8a25082-7d69-4b7e-a6a9-35caa9330f06,amocrmff181b54a62f4a55a191e5e5a2c1f23a,5213319025790,106681392526504.0,112608978594419.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
f8ae2134-21ff-48ee-96d3-65273c1638cb,CRC057,551147371818,111517421863195.0,101562119565379.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
f8b6372a-4a96-433a-8e8e-b36f7c558437,CRC102,552121230452,150547141478114.0,148853704983811.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
f8bfc54c-3e92-42b9-91e3-54e0b2c0613e,WizProParceirosMetas,558007491010,114143198454742.0,124884047371330.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
f8ca8694-4884-4872-8ddd-e147477cb885,MyLoopAros,554891385853,135808212958187.0,188675594319981.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
f8e56f73-424e-433a-aaf3-c3ffb48535a6,AIRFRESH4092,554491540092,237927792737208.0,233336449864048.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
f8eb8552-6d4d-4de5-a07b-e6db0e17b1ae,EntToEnd,5511949425066,142187765633568.0,116362801567216.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
f92ad7dc-4111-4f66-9835-baf9b5949f19,amocrm6fe4c764f2924409a9796be7b0ee46c5,56978883017,146446868553277.0,153010557892872.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
f92ef5cc-8fbe-4e38-9748-8703645dca45,pousadaCantelli,555434556266,168979952967562.0,166274886572496.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
f931965c-ad19-4f86-b38e-ccb3fe0c12ae,Clicb11066058OnlineCred,5511940172924,101921662606905.0,102223365909306.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
f937c888-333d-4914-9388-e3a8429c205c,Raaz9067,554788889067,106074035847614.0,103232736136280.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
f94aa553-c8eb-438f-94ce-06e98f830242,OMOTOR19,5511978230199,105451675937345.0,109832542181974.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
f9681144-bb74-4669-bda4-9dfbb04bb290,AECVIVOB2B,5511945042591,170581216133260.0,117507018123881.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
f97280de-4442-4b41-a357-43efc6c75116,amocrm62ad3d7fd26f4a129687d3bfc5c3608f,555596123220,110038795442906.0,103566726095020.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
f98b3452-0155-45cc-8e52-8643588dc8d5,amocrmdb25fcbf5c694fefb1cb6c1e8abdef4b,51999115054,110016362153502.0,103816762779905.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
f9a16de1-80aa-4f19-8271-0c8b25a72b92,JUNTOS5519998087556,5519998087556,113229355065226.0,106876145706475.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
f9af41da-5021-4e2f-9715-2604934f7fa2,35998157917,553598157917,112511165032307.0,109462688675522.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
f9c247ac-bce6-49ef-95ca-ce380154bdff,AgnciaREP64931176f96505cbf7872d4d,556135505465,106515665823532.0,108838435586008.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
f9c2bbd6-42a7-4b68-bb82-12ed546fe316,EmanaApp,551138130500,107810702287949.0,108883118846181.0,,400,"{'message': {'code': 100, 'error_subcode': 2593005, 'error_user_msg': 'Phone number is not verified through SMS or voice, please use embedded sign-up, WhatsApp Manager, direct sign-up or GraphAPI depending on your use case to verify your phone number first or contact support for help. Learn more', 'error_user_title': 'Phone number is not verified', 'fbtrace_id': 'A1MFFU2jP5XlG3jhhl9l7k5', 'is_transient': False, 'message': 'Invalid parameter', 'type': 'OAuthException'}, 'status': 'error'}"
f9d1f3f1-5186-4fe7-9b36-bc6259c4bd18,Grajaunet,551142104040,101171936277128.0,114381521607175.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
f9d9c8e8-9f05-4b20-a399-6667c01ae9f3,0800Metodo,558000101100,128848763448201.0,105985172457872.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
f9dd7268-3c1d-43c1-b565-5355126c9f90,amocrm359fbc186288414bb9329c9e1df27d39,573236415381,100130849678712.0,111727441834636.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
f9ddd2fe-ddcf-4d9d-8eb2-3b907cde2047,viaggio,5717449999,299786903226049.0,301700786367422.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
f9e61775-ef63-4118-9ea8-ed5b28b7a4e4,Scorpsuperlive1038App,14422051038,213814615148860.0,201044139766566.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
fa01da86-392d-4f98-a28b-40505be49ed6,Cobbaeta,5516996079940,110615695298179.0,103873292648048.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
fa563190-d1c1-4d19-925e-8badb3b83c32,amocrm26bf10d503cd42cc8da4c35fd0f84e0c,5519987692609,100846913012764.0,109338688821698.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
fa5930f4-0171-4c8b-a1a5-b5f44e8b3aa7,Lilly9171,554792789171,114821918341661.0,104733252694345.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
fa639f2f-66b3-4186-bb77-deb68027ed23,MyLoopCenterDias,554730299476,288228231048883.0,322027790991286.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
fa6676c8-69f2-4b72-9815-f516f59d3d43,drivobornsztein,5511914816895,112009725233727.0,124527443963890.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
fa75fe6a-448f-4fa1-a122-1de17ae47edf,Mirahy1292,553234261292,106020612461991.0,115285291527593.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
fa7eab49-8ef0-4cc8-91e3-6e265855ae29,l2b0169,556199886568,126788670510399.0,117416958121418.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
fa813692-8697-4e66-a363-e81cdeabf3c7,Tonolucro,556434045963,120491991144952.0,115734401627388.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
fab12d43-1801-480d-8741-869d8fa1ad3c,UnicaAPP,551230422163,105858705699726.0,108911152056706.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
fab27d74-3552-4ca3-9d8c-13ca4f9296f8,PassaroLivre3805,5524999973805,298346356700685.0,326437450546711.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
fab8eb48-f9c7-43cd-92cd-413284c21ccd,37226775,553837226775,317531090380363.0,939307316945490.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
fac59266-6b71-4a02-bee4-5ea8a4ea457b,LUMINUS7538,5519996837538,117164294678023.0,109283365476408.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
faf34d1d-7450-4742-9643-8348d352009f,551137778964,551137778964,110290548768941.0,105650839239999.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
fb4300c8-2f38-420e-b235-e3406dec80f2,Clicb13685549Invista,557996541233,103413302643999.0,109209242057093.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
fb48bfd9-a3d2-4a15-bd8a-f7df199f1184,B2BOficial,555130950560,102096769133288.0,523597849125572.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
fb86ff28-28a9-449c-b7c5-0600c56ca17f,WSEdgeTechSchool,51970497157,185338004652457.0,170649986127259.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
fb8ce53a-7321-4736-bd2e-3bc4607318c6,tabula0784,5511990070784,336595232864527.0,374745085715931.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
fba4b51a-f2a7-4433-b99e-20c1c0982540,Clicb11302275CashFinanceira3,5527992456262,106086292206637.0,105342625626358.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
fbb2a70d-e2bf-4b4b-a6eb-25e9939354ee,rpatacados01,554399149467,103459935830241.0,105840592254218.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
fbc6f5e4-bb2e-43b9-bc30-1d9c330cbf4a,Embalatrento,554832673900,116830888142119.0,102236872955004.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
fbe4d512-87ed-496e-8f6c-bec6e7efa0c0,FIDUCIAL1,553198307951,110522958641827.0,115613384813792.0,,400,"{'message': {'code': 100, 'error_data': {'details': ""Please check if you've provided the right backup blob and password"", 'messaging_product': 'whatsapp'}, 'fbtrace_id': 'AI6GhjbCY2uR8GS0aodV8GO', 'message': '(#100) Invalid parameter', 'type': 'OAuthException'}, 'status': 'error'}"
fc1791d4-4e6e-4f92-95a4-532fb0125b78,camargomarketplace,555592054313,240975612432686.0,228558713678585.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
fc21a9c2-c793-4ad1-9c72-0563bf431ea3,MldicaCosmticos64be7868ae688b3450e76706,558892863994,105380065789652.0,109132762247773.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
fc2a7758-84b5-4516-b670-32c5fbe5c819,amocrm46904a32318541db8fbdce1c0590960b,5215636606356,109473482211599.0,113365068485710.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
fc2c7818-ebb4-4599-be22-30e022cd74ee,CrediPronto6691,5511911516691,148219568369703.0,158828727303332.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
fc2f4350-aa64-4dad-8cc3-1669d16ab0ad,ConsultrioDermatolgicoDrMa652efd44cf45cc5491e4986f,551335006649,152181781308862.0,131615380043354.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
fc307015-52c5-4f72-807d-b89ce7d460c5,FunNow,558001150110,122134894196334.0,103625176065206.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
fc3c221b-ea6d-42b0-a077-869f480d626a,equipseteste,5514996376619,201121326425440.0,223072130891351.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
fc4356ec-c638-495d-af74-7aad0deb9381,CajuEco2898,5511972182898,229242176950199.0,229403993599163.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
fc51ab6f-d967-49df-9a1c-c063affc2925,Clicb11903583SVZSociedadedeAdvogados4,553598692817,100106926212322.0,106776812202702.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
fc522d5c-daa3-4bd9-9679-74772ff245b5,SistemaPrever8880,551438118880,297689153425800.0,299925509869052.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
fc52f558-15e9-47ae-b706-dc94fd6d4f4e,MadMakFibra,5512997402269,104663352508690.0,102831939361307.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
fc54a79c-bcb0-4f1a-b79b-b0589f17c371,552736001001,552736001001,105894475695108.0,104920929197286.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
fc556e8e-87bd-4be2-b2dd-59cea8b1d876,MamaeCream,553175077771,106098102427619.0,102444592797448.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
fc5af2a1-466c-4ce0-b8f8-fb3a51a7d715,ESTUDIOVIRAL,558582301055,295202490343537.0,303670192832566.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
fc756365-f0af-4a1e-9d1f-e2479c50bcb8,hotelDonaBeja,553432013000,104777645732428.0,103657349181057.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
fc8f6423-b640-45ec-8655-d8b969c66c80,amocrm55a337ce4a0044e48180c7be1ced0035,51981311617,120161857733121.0,107723985662428.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
fc965a47-f255-42b7-9832-c5cadc64ebea,wkrastreamentoatendimento,558540420732,109027441913704.0,107751852126700.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
